price,area,Bedrooms,Bathrooms,Balcony,neworold,parking,Furnished_status,Lift,type_of_building,Price_sqft,
6000000,1425,3,3,,Resale,,Unfurnished,,Flat,4210.52631578947,
8500000,1800,3,3,3,Resale,,Unfurnished,,Flat,4722.22222222222,
2390000,550,2,2,2,New Property,,Unfurnished,,Flat,4345.45454545455,
6600000,1288,2,2,1,Resale,1,,2,Flat,5124.22360248447,
4000000,1164,2,2,,Resale,,Semi-Furnished,,Flat,3436.42611683849,
18700000,2336,4,4,5,Resale,2,Semi-Furnished,2,Flat,8005.13698630137,
32500000,3000,3,3,2,Resale,2,,1,Flat,10833.3333333333,
8000000,1500,3,2,2,Resale,,Unfurnished,,Individual House,5333.33333333333,
3100000,980,2,2,3,Resale,,,,Flat,3163.26530612245,
4400000,1150,2,2,2,Resale,,,,Individual House,3826.08695652174,
10000000,1000,2,2,1,Resale,,,,Flat,10000,
7500000,1574,3,2,3,Resale,1,Semi-Furnished,2,Flat,4764.93011435832,
2900000,750,3,2,,Resale,1,Semi-Furnished,,Flat,3866.66666666667,
4000000,750,2,2,1,Resale,,,2,Flat,5333.33333333333,
4170000,891,2,2,,Resale,,,,Flat,4680.13468013468,
5200000,1405,3,2,3,Resale,,,,Flat,3701.06761565836,
6100000,1350,2,2,2,Resale,,Semi-Furnished,,Flat,4518.51851851852,
3800000,1275,2,2,4,Resale,,,,Flat,2980.39215686275,
4500000,1170,2,2,2,Resale,,,,Flat,3846.15384615385,
4400000,988,2,2,2,Resale,1,,,Flat,4453.44129554656,
7130000,1526,3,3,,Resale,,,,Flat,4672.34600262123,
12000000,2100,4,3,4,Resale,,,,Individual House,5714.28571428571,
7500000,1350,3,2,3,New Property,,,,Flat,5555.55555555556,
4000000,1152,2,2,2,Resale,6,,4,Individual House,3472.22222222222,
11000000,900,2,2,1,Resale,4,Semi-Furnished,,Flat,12222.2222222222,
9700000,2000,5,5,5,Resale,1,,,Flat,4850,
10500000,1200,3,2,1,Resale,,Unfurnished,,Flat,8750,
4000000,900,3,2,4,Resale,,Semi-Furnished,,Flat,4444.44444444444,
7100000,1450,3,3,3,Resale,,,,Flat,4896.55172413793,
3600000,650,2,2,1,Resale,,Unfurnished,,Flat,5538.46153846154,
11000000,1500,4,3,2,Resale,2,,2,Individual House,7333.33333333333,
23000000,3500,5,3,3,Resale,,,,Flat,6571.42857142857,
2600000,890,2,2,,Resale,,,,Flat,2921.34831460674,
8550000,900,2,2,,Resale,,Furnished,,Flat,9500,
3400000,810,2,2,,Resale,,Semi-Furnished,,Individual House,4197.53086419753,
2500000,700,2,2,,Resale,,,,Flat,3571.42857142857,
15000000,2400,5,5,4,Resale,,Unfurnished,0,Flat,6250,
18500000,1600,3,3,,Resale,1,Semi-Furnished,,Flat,11562.5,
5000000,1200,3,2,2,Resale,1,Semi-Furnished,,Individual House,4166.66666666667,
6500000,1090,2,2,,Resale,,,,Flat,5963.30275229358,
5500000,1505,3,3,,Resale,1,Unfurnished,2,Flat,3654.48504983389,
3200000,720,3,2,1,Resale,,Semi-Furnished,,Flat,4444.44444444444,
13000000,1368,3,2,2,Resale,,Semi-Furnished,,Individual House,9502.92397660819,
8500000,1730,3,3,,Resale,,,,Individual House,4913.29479768786,
3800000,950,2,2,,Resale,,,,Flat,4000,
8300000,1600,3,2,2,Resale,,Semi-Furnished,,Flat,5187.5,
3300000,1075,2,2,2,Resale,,Furnished,,Individual House,3069.76744186047,
5500000,1450,3,2,2,Resale,,Semi-Furnished,,Individual House,3793.10344827586,
4000000,1000,3,2,,Resale,,Unfurnished,,Flat,4000,
6500000,900,3,2,1,Resale,1,,,Flat,7222.22222222222,
6500000,1810,3,3,4,Resale,,,,Flat,3591.16022099447,
5200000,1120,3,2,,Resale,,Furnished,,Flat,4642.85714285714,
5000000,1328,2,2,,Resale,,Semi-Furnished,,Flat,3765.06024096386,
9500000,1935,3,4,,Resale,,Unfurnished,,Flat,4909.56072351421,
8500000,1300,2,2,1,Resale,,Semi-Furnished,,Flat,6538.46153846154,
3000000,845,2,2,,Resale,,Semi-Furnished,,Individual House,3550.29585798817,
6500000,1810,3,3,4,Resale,,,,Individual House,3591.16022099447,
4800000,1495,3,3,,Resale,,Semi-Furnished,,Flat,3210.70234113712,
7500000,1400,2,2,,Resale,,,,Flat,5357.14285714286,
6300000,1246,2,2,2,Resale,,,,Flat,5056.1797752809,
4300000,1250,3,2,2,New Property,,Semi-Furnished,,Flat,3440,
8700000,1750,3,3,3,Resale,,,,Flat,4971.42857142857,
14000000,2268,4,4,3,Resale,,,,Flat,6172.83950617284,
6100000,1440,3,2,2,Resale,1,Furnished,,Individual House,4236.11111111111,
11500000,1850,3,4,,Resale,,,,Individual House,6216.21621621622,
6000000,1250,3,2,,Resale,,,,Flat,4800,
7000000,1200,3,2,2,Resale,,Semi-Furnished,,Flat,5833.33333333333,
9500000,1952,3,4,4,Resale,1,,3,Individual House,4866.80327868852,
3500000,600,2,2,,Resale,100,,,Flat,5833.33333333333,
13500000,1600,3,2,2,Resale,,,,Flat,8437.5,
4200000,1090,2,2,2,Resale,1,Semi-Furnished,,Flat,3853.21100917431,
7500000,1225,2,2,,Resale,,,,Individual House,6122.44897959184,
2900000,890,2,2,2,Resale,,,,Flat,3258.42696629213,
11500000,1615,3,3,3,Resale,,,,Flat,7120.74303405573,
5000000,1550,3,3,2,Resale,,,,Flat,3225.8064516129,
4000000,1000,2,2,2,Resale,,,,Flat,4000,
6500000,1150,2,2,,Resale,,,,Flat,5652.17391304348,
6000000,1360,2,2,,Resale,,,,Flat,4411.76470588235,
5000000,980,2,2,3,Resale,1,Unfurnished,,Flat,5102.04081632653,
9800000,1150,3,2,2,Resale,1,,,Flat,8521.73913043478,
3000000,750,2,2,,Resale,,Semi-Furnished,,Flat,4000,
6000000,900,2,2,,Resale,,Semi-Furnished,,Flat,6666.66666666667,
14000000,1598,3,2,3,Resale,2,,2,Flat,8760.95118898623,
5100000,1001,3,2,1,Resale,,Semi-Furnished,,Flat,5094.9050949051,
3500000,1025,2,2,,Resale,,Unfurnished,,Flat,3414.63414634146,
3500000,800,2,2,1,Resale,,Semi-Furnished,,Flat,4375,
3000000,895,2,2,3,Resale,,,,Flat,3351.95530726257,
7000000,1600,3,3,,Resale,,Unfurnished,,Individual House,4375,
11200000,1600,3,4,2,Resale,3,Semi-Furnished,0,Flat,7000,
7670000,1645,3,3,,Resale,,,,Flat,4662.61398176292,
4520000,1450,2,2,,Resale,,,,Flat,3117.24137931034,
6000000,1100,3,2,2,Resale,1,Furnished,,Flat,5454.54545454546,
13000000,1440,3,2,2,New Property,,Semi-Furnished,,Flat,9027.77777777778,
13000000,1700,3,3,,Resale,,Furnished,,Flat,7647.05882352941,
5700000,1364,2,2,2,Resale,,,,Flat,4178.88563049853,
6500000,1500,3,3,1,Resale,1,,,Flat,4333.33333333333,
8000000,1550,3,2,1,Resale,1,Semi-Furnished,,Flat,5161.29032258065,
2650000,850,3,2,,Resale,,Unfurnished,,Flat,3117.64705882353,
13500000,2268,3,4,3,Resale,,Unfurnished,,Flat,5952.38095238095,
3000000,890,2,2,,Resale,,Semi-Furnished,,Flat,3370.78651685393,
3550000,602,2,2,,Resale,,,,Flat,5897.00996677741,
4500000,850,2,2,,Resale,,Semi-Furnished,,Flat,5294.11764705882,
4800000,1080,2,2,,Resale,,Semi-Furnished,,Flat,4444.44444444444,
4000000,1375,3,3,3,Resale,1,Furnished,,Flat,2909.09090909091,
3800000,850,2,2,,Resale,,Semi-Furnished,,Flat,4470.58823529412,
6500000,1060,2,2,2,Resale,,,,Individual House,6132.07547169811,
4030000,1080,2,2,,Resale,1,,,Individual House,3731.48148148148,
4300000,1060,2,2,,Resale,,Semi-Furnished,,Flat,4056.60377358491,
12800000,1300,3,2,2,New Property,,Unfurnished,,Flat,9846.15384615385,
8450000,1380,3,3,3,Resale,1,,8,Flat,6123.1884057971,
4500000,700,2,2,1,Resale,,Unfurnished,,Individual House,6428.57142857143,
3600000,700,2,2,,Resale,,Semi-Furnished,,Flat,5142.85714285714,
11500000,1150,3,2,1,New Property,,Semi-Furnished,,Flat,10000,
5000000,1400,3,2,,Resale,,,,Individual House,3571.42857142857,
11000000,1400,2,2,2,Resale,,Furnished,,Individual House,7857.14285714286,
8500000,1400,2,3,,Resale,,Unfurnished,,Individual House,6071.42857142857,
13000000,1800,3,3,,Resale,1,Unfurnished,,Flat,7222.22222222222,
2950000,945,2,2,,Resale,,,,Individual House,3121.69312169312,
4300000,800,2,2,,Resale,,Furnished,,Flat,5375,
13000000,2500,9,5,2,Resale,,Semi-Furnished,,Flat,5200,
3500000,1000,2,2,,Resale,,Semi-Furnished,,Flat,3500,
5000000,800,2,2,,Resale,,Semi-Furnished,,Flat,6250,
4700000,950,3,2,1,New Property,2,Semi-Furnished,,Flat,4947.36842105263,
5900000,910,2,2,2,Resale,,,,Flat,6483.51648351648,
7000000,1000,3,2,1,Resale,2,Semi-Furnished,,Flat,7000,
10000000,1662,3,4,,Resale,,,,Flat,6016.84717208183,
4350000,1100,3,2,,Resale,,,,Flat,3954.54545454546,
3950000,900,2,2,1,New Property,2,Semi-Furnished,1,Flat,4388.88888888889,
7000000,1800,4,4,,Resale,,Unfurnished,,Flat,3888.88888888889,
5800000,1400,3,3,4,Resale,,,,Flat,4142.85714285714,
12500000,2160,5,3,1,Resale,2,Semi-Furnished,,Flat,5787.03703703704,
10000000,1900,3,3,1,Resale,1,,,Flat,5263.15789473684,
5900000,1050,2,2,,Resale,1,,2,Flat,5619.04761904762,
8500000,1390,2,2,2,Resale,1,,1,Individual House,6115.10791366907,
3700000,720,2,2,1,Resale,1,Unfurnished,0,Individual House,5138.88888888889,
4500000,800,2,2,1,Resale,,Unfurnished,,Flat,5625,
5000000,970,3,2,2,Resale,,Unfurnished,,Flat,5154.63917525773,
3200000,850,2,2,2,Resale,3,Semi-Furnished,,Flat,3764.70588235294,
7500000,1820,3,3,4,New Property,,Unfurnished,,Flat,4120.87912087912,
13000000,1350,3,3,2,Resale,,Semi-Furnished,,Flat,9629.62962962963,
4200000,950,2,2,,Resale,,Semi-Furnished,,Flat,4421.05263157895,
5800000,1285,3,2,3,Resale,,Semi-Furnished,,Flat,4513.6186770428,
8500000,1000,2,2,2,Resale,,Semi-Furnished,,Flat,8500,
3800000,900,2,2,,Resale,,Unfurnished,,Flat,4222.22222222222,
9100000,1100,2,2,1,Resale,,,,Flat,8272.72727272727,
5400000,1285,3,2,2,Resale,1,,,Flat,4202.3346303502,
3500000,725,3,2,,Resale,1,Semi-Furnished,,Flat,4827.58620689655,
4500000,1200,2,3,2,Resale,,,,Flat,3750,
4200000,1050,2,2,,Resale,,Furnished,,Flat,4000,
4000000,720,2,2,,Resale,,Semi-Furnished,,Individual House,5555.55555555556,
2900000,895,2,2,2,Resale,1,Unfurnished,,Flat,3240.22346368715,
5000000,1510,3,2,,Resale,,Semi-Furnished,,Flat,3311.2582781457,
7800000,1295,2,2,4,Resale,,,2,Flat,6023.16602316602,
7200000,2032,3,3,,Resale,,,,Flat,3543.30708661417,
3800000,1275,3,2,4,Resale,,Furnished,,Individual House,2980.39215686275,
5000000,1295,3,2,,Resale,,Unfurnished,,Flat,3861.00386100386,
3800000,1000,2,2,,Resale,,Semi-Furnished,,Individual House,3800,
2700000,800,2,2,1,Resale,,Semi-Furnished,,Flat,3375,
4700000,1100,3,2,,Resale,,Semi-Furnished,,Flat,4272.72727272727,
9500000,1800,3,3,4,New Property,,,,Flat,5277.77777777778,
5300000,1402,3,3,2,New Property,,Unfurnished,,Flat,3780.31383737518,
8700000,1550,3,2,,Resale,,Furnished,,Individual House,5612.90322580645,
8000000,1750,3,3,4,Resale,1,,2,Flat,4571.42857142857,
6500000,1295,3,2,,Resale,,Furnished,,Flat,5019.30501930502,
5000000,1080,2,2,1,Resale,,Semi-Furnished,,Flat,4629.62962962963,
3100000,975,2,2,,Resale,,,,Individual House,3179.48717948718,
14500000,1400,3,3,1,Resale,1,,1,Individual House,10357.1428571429,
3700000,985,2,2,1,Resale,,,,Flat,3756.34517766498,
4700000,1073,2,2,3,New Property,,Semi-Furnished,,Flat,4380.24231127679,
2600000,750,2,2,2,Resale,,Unfurnished,,Flat,3466.66666666667,
4000000,900,2,2,2,Resale,,Furnished,,Flat,4444.44444444444,
5200000,1100,3,2,1,Resale,,,,Flat,4727.27272727273,
12500000,2361,3,4,,Resale,,,,Flat,5294.36679373147,
4300000,1055,2,2,,Resale,,Semi-Furnished,,Flat,4075.82938388626,
6200000,1350,3,3,,Resale,,Semi-Furnished,,Flat,4592.59259259259,
13000000,2150,3,3,,Resale,,Semi-Furnished,,Flat,6046.51162790698,
3200000,950,2,2,2,Resale,,Furnished,,Flat,3368.42105263158,
2700000,840,2,2,,Resale,,,,Flat,3214.28571428571,
11000000,1575,4,4,2,Resale,1,,0,Individual House,6984.12698412698,
3000000,808,2,2,2,Resale,,,,Individual House,3712.87128712871,
7500000,1545,3,3,2,Resale,1,,3,Individual House,4854.36893203883,
7000000,1171,2,2,3,Resale,,,,Flat,5977.79675491033,
4500000,1165,2,2,2,Resale,1,,0,Flat,3862.66094420601,
4000000,1220,2,2,,Resale,835,,3,Flat,3278.68852459016,
4500000,875,2,2,,Resale,,,,Flat,5142.85714285714,
6000000,1375,3,3,,Resale,,Furnished,,Flat,4363.63636363636,
8200000,1400,3,3,,Resale,,,,Flat,5857.14285714286,
5290000,625,2,2,2,Resale,,Unfurnished,,Flat,8464,
2630000,758,3,2,2,Resale,,Unfurnished,,Flat,3469.65699208443,
2400000,980,2,2,1,Resale,,,,Flat,2448.97959183673,
3900000,950,2,2,,Resale,,Furnished,,Flat,4105.26315789474,
12000000,2000,3,2,2,Resale,,Unfurnished,,Individual House,6000,
12500000,1450,3,3,,Resale,1,,0,Flat,8620.68965517241,
2500000,854,2,2,2,Resale,,,,Individual House,2927.40046838408,
5500000,1100,3,2,,Resale,,Semi-Furnished,,Individual House,5000,
3850000,600,3,2,1,Resale,,Unfurnished,,Individual House,6416.66666666667,
8000000,1780,3,3,,Resale,,Furnished,,Flat,4494.38202247191,
6820000,1250,2,2,,Resale,,Furnished,,Individual House,5456,
5500000,1400,3,2,2,Resale,1,Semi-Furnished,0,Flat,3928.57142857143,
6000000,1377,3,2,2,Resale,,Semi-Furnished,,Flat,4357.29847494553,
5500000,1150,3,3,,Resale,,Furnished,,Flat,4782.60869565217,
6200000,1600,2,2,2,Resale,,Unfurnished,,Individual House,3875,
10000000,1728,3,2,2,Resale,,,,Flat,5787.03703703704,
4200000,1000,2,2,1,New Property,,Semi-Furnished,,Flat,4200,
6860000,1355,3,2,1,Resale,,Unfurnished,,Flat,5062.73062730627,
3600000,950,2,2,,Resale,,Semi-Furnished,,Flat,3789.47368421053,
4350000,1205,2,2,3,Resale,,Furnished,,Flat,3609.95850622407,
10500000,2085,3,4,4,Resale,1,Semi-Furnished,2,Flat,5035.97122302158,
9020000,1261,3,2,,Resale,,Unfurnished,,Flat,7153.05313243458,
2900000,930,2,2,2,Resale,,,,Flat,3118.27956989247,
5000000,1440,3,2,,Resale,,Unfurnished,,Individual House,3472.22222222222,
14500000,2776,3,3,,Resale,,Semi-Furnished,,Flat,5223.34293948127,
3500000,720,2,2,1,Resale,,Semi-Furnished,,Flat,4861.11111111111,
20500000,1800,3,2,,Resale,,Unfurnished,,Flat,11388.8888888889,
4600000,1050,2,2,2,Resale,,,,Flat,4380.95238095238,
2800000,700,2,2,,Resale,,Unfurnished,,Flat,4000,
3500000,1015,2,2,,Resale,,,,Flat,3448.27586206897,
6200000,1470,3,3,,Resale,,,,Flat,4217.68707482993,
12500000,1879,3,3,,Resale,,,,Flat,6652.47472059606,
11500000,1140,3,3,2,Resale,,Semi-Furnished,,Flat,10087.7192982456,
6500000,1500,3,3,,Resale,,,,Flat,4333.33333333333,
3000000,550,2,2,,Resale,,,,Flat,5454.54545454546,
4000000,1402,3,3,3,Resale,,,,Flat,2853.06704707561,
6500000,1366,2,2,,Resale,,,,Flat,4758.41874084919,
17500000,2650,5,5,3,Resale,,Semi-Furnished,,Individual House,6603.77358490566,
4200000,998,2,2,2,Resale,,Semi-Furnished,,Flat,4208.41683366734,
14500000,2250,3,3,4,Resale,,,,Flat,6444.44444444444,
12500000,2600,4,4,4,Resale,2,,,Flat,4807.69230769231,
8500000,1264,3,3,1,Resale,1,Furnished,,Flat,6724.6835443038,
5000000,1100,2,2,,Resale,,Semi-Furnished,,Flat,4545.45454545455,
5800000,1020,3,2,2,New Property,,Semi-Furnished,,Flat,5686.27450980392,
7800000,1735,3,3,4,Resale,,,,Flat,4495.67723342939,
4200000,1200,3,3,1,Resale,,Unfurnished,,Flat,3500,
11100000,2150,3,3,4,Resale,,,,Individual House,5162.79069767442,
7000000,1745,3,4,,Resale,,,,Flat,4011.46131805158,
9800000,2250,4,3,4,Resale,,Unfurnished,,Individual House,4355.55555555556,
4500000,1268,2,2,,Resale,,Semi-Furnished,,Flat,3548.89589905363,
6200000,1050,2,3,,Resale,,Unfurnished,,Flat,5904.7619047619,
6250000,900,2,2,2,Resale,,,,Flat,6944.44444444444,
12500000,2000,3,3,,Resale,,Semi-Furnished,,Flat,6250,
9350000,900,10,7,6,Resale,,Unfurnished,,Individual House,10388.8888888889,
3700000,900,2,2,,Resale,,,,Flat,4111.11111111111,
4200000,750,2,2,1,Resale,1,Semi-Furnished,1,Flat,5600,
7300000,1000,2,2,1,Resale,,Semi-Furnished,,Flat,7300,
5200000,1100,3,2,,Resale,1,Semi-Furnished,,Individual House,4727.27272727273,
4400000,1295,3,2,4,Resale,1,,3,Individual House,3397.6833976834,
4200000,780,2,2,2,Resale,,,,Flat,5384.61538461539,
7000000,1080,2,2,2,Resale,1,,,Flat,6481.48148148148,
5800000,930,2,2,,Resale,1,Unfurnished,,Flat,6236.55913978495,
3000000,546,2,2,,Resale,,Unfurnished,,Flat,5494.50549450549,
12000000,1720,3,3,1,Resale,,,,Individual House,6976.74418604651,
9800000,1839,3,3,4,Resale,1,Semi-Furnished,2,Individual House,5328.98314301251,
7800000,1325,2,2,3,Resale,2,,,Flat,5886.79245283019,
9800000,1550,4,3,,Resale,,Semi-Furnished,,Flat,6322.58064516129,
6500000,1350,4,2,,Resale,,Semi-Furnished,,Flat,4814.81481481482,
5500000,1250,2,2,3,Resale,2,,3,Flat,4400,
5500000,1300,2,2,,Resale,4,Unfurnished,,Flat,4230.76923076923,
2500000,550,2,2,1,Resale,,Semi-Furnished,,Flat,4545.45454545455,
2750000,800,2,2,1,Resale,,Unfurnished,,Flat,3437.5,
4000000,800,2,2,1,Resale,1,,,Flat,5000,
6800000,1595,3,2,,Resale,,Furnished,,Flat,4263.32288401254,
11500000,1950,3,5,3,Resale,,,,Individual House,5897.4358974359,
3200000,950,2,2,1,Resale,,Unfurnished,,Individual House,3368.42105263158,
10000000,1366,3,2,,Resale,,,,Individual House,7320.64421669107,
4200000,1300,3,2,2,Resale,1,,,Flat,3230.76923076923,
4200000,1190,3,2,2,Resale,,,,Flat,3529.41176470588,
3200000,748,2,2,,Resale,,Semi-Furnished,,Individual House,4278.07486631016,
8500000,1820,3,3,,Resale,,Unfurnished,,Individual House,4670.32967032967,
6000000,1255,2,2,3,Resale,1,Unfurnished,3,Flat,4780.8764940239,
9800000,1880,3,3,,Resale,,Semi-Furnished,,Individual House,5212.76595744681,
9500000,1900,3,3,1,Resale,,Semi-Furnished,,Flat,5000,
2890000,965,2,2,1,Resale,,,,Flat,2994.81865284974,
6000000,1000,3,2,2,Resale,,Semi-Furnished,,Flat,6000,
3300000,1045,3,2,,Resale,,Semi-Furnished,,Individual House,3157.8947368421,
9500000,1675,3,2,,Resale,,,,Flat,5671.64179104478,
6300000,1350,3,3,1,Resale,1,Semi-Furnished,,Flat,4666.66666666667,
8000000,1360,2,2,,Resale,1,Unfurnished,,Individual House,5882.35294117647,
8000000,1726,3,2,,Resale,,,,Individual House,4634.99420625724,
6500000,1310,2,2,,Resale,,,,Flat,4961.8320610687,
5000000,1100,2,2,1,Resale,,,,Flat,4545.45454545455,
6500000,1100,3,2,,Resale,,Furnished,,Individual House,5909.09090909091,
4900000,1081,3,2,3,Resale,,Semi-Furnished,,Flat,4532.83996299722,
6000000,1750,3,3,4,Resale,,,,Flat,3428.57142857143,
5200000,1275,3,2,,Resale,,Furnished,,Flat,4078.43137254902,
7500000,1475,3,3,,Resale,1,,,Flat,5084.74576271187,
2600000,520,2,2,1,Resale,,Semi-Furnished,1,Individual House,5000,
4500000,850,2,2,,Resale,,Unfurnished,,Flat,5294.11764705882,
4500000,1080,3,2,4,Resale,1,,2,Flat,4166.66666666667,
4950000,1350,3,3,1,Resale,43,Semi-Furnished,,Individual House,3666.66666666667,
22500000,2000,4,4,2,Resale,2,Semi-Furnished,,Flat,11250,
3450000,1075,2,2,2,Resale,,Semi-Furnished,,Flat,3209.3023255814,
7500000,1595,3,3,4,Resale,1,,3,Flat,4702.19435736677,
6200000,1150,3,2,3,Resale,,Semi-Furnished,,Flat,5391.30434782609,
4000000,645,2,2,,Resale,,Unfurnished,,Flat,6201.5503875969,
7500000,1625,3,3,,Resale,,,,Individual House,4615.38461538462,
8000000,1485,3,3,3,Resale,1,,,Flat,5387.20538720539,
4700000,1189,2,2,3,Resale,,,,Flat,3952.9015979815,
5200000,1333,3,2,4,Resale,,,,Flat,3900.97524381095,
8500000,1785,3,2,,Resale,,Semi-Furnished,,Flat,4761.90476190476,
4000000,1190,3,2,2,Resale,,Semi-Furnished,,Flat,3361.34453781513,
4300000,800,3,2,1,New Property,1,Semi-Furnished,1,Flat,5375,
4000000,900,3,2,3,Resale,,Furnished,,Flat,4444.44444444444,
3200000,700,2,2,1,Resale,1,Semi-Furnished,,Individual House,4571.42857142857,
4200000,930,2,2,,Resale,,Semi-Furnished,,Flat,4516.12903225806,
3000000,895,2,2,3,Resale,,,,Individual House,3351.95530726257,
1900000,650,2,2,,Resale,,Semi-Furnished,,Flat,2923.07692307692,
13500000,2000,3,2,2,Resale,,,,Flat,6750,
4500000,945,3,2,,Resale,,Unfurnished,,Flat,4761.90476190476,
5600000,1405,3,2,3,Resale,,,,Flat,3985.76512455516,
6800000,1300,3,3,1,Resale,,Furnished,,Flat,5230.76923076923,
3100000,900,2,2,1,Resale,2,Semi-Furnished,,Individual House,3444.44444444444,
9530000,1850,3,3,2,Resale,1,,,Individual House,5151.35135135135,
5800000,900,3,2,,Resale,,Furnished,,Flat,6444.44444444444,
4600000,1375,3,3,3,Resale,,Semi-Furnished,,Individual House,3345.45454545455,
14000000,1773,3,3,3,Resale,,,,Flat,7896.22109419064,
3330000,985,2,2,2,Resale,,Unfurnished,,Flat,3380.71065989848,
2500000,975,2,2,,Resale,,,,Flat,2564.10256410256,
8000000,1216,3,2,,Resale,,Unfurnished,,Individual House,6578.94736842105,
7130000,1100,2,2,,Resale,,,,Flat,6481.81818181818,
7880000,997,2,2,,Resale,,,,Flat,7903.7111334002,
4400000,1100,3,2,2,Resale,1,Semi-Furnished,,Flat,4000,
6500000,1300,3,3,2,Resale,,,,Flat,5000,
6500000,1325,2,2,,Resale,,Semi-Furnished,,Flat,4905.66037735849,
4730000,1470,3,3,1,Resale,,Unfurnished,,Flat,3217.68707482993,
13500000,1750,4,4,2,Resale,,Unfurnished,,Flat,7714.28571428571,
6500000,1115,2,2,3,Resale,,Semi-Furnished,2,Flat,5829.59641255605,
7900000,1521,3,2,4,Resale,,,,Flat,5193.9513477975,
2200000,900,2,2,2,Resale,,,,Individual House,2444.44444444444,
6740000,1280,3,3,3,Resale,,,,Flat,5265.625,
21000000,2400,4,4,2,Resale,2,Semi-Furnished,2,Individual House,8750,
4200000,959,2,2,2,Resale,,Semi-Furnished,,Flat,4379.56204379562,
7000000,993,2,2,,New Property,,Semi-Furnished,,Flat,7049.34541792548,
4500000,955,2,2,,Resale,,Unfurnished,,Flat,4712.04188481675,
9000000,1650,3,3,,Resale,,,,Flat,5454.54545454546,
9750000,1300,3,2,3,Resale,1,Semi-Furnished,0,Flat,7500,
3100000,890,2,2,,Resale,,Unfurnished,,Flat,3483.14606741573,
9400000,1420,2,2,,Resale,,Unfurnished,,Individual House,6619.71830985916,
9500000,1200,3,2,,Resale,532,,0,Individual House,7916.66666666667,
3250000,1005,2,2,,Resale,,Furnished,,Individual House,3233.83084577114,
4000000,1140,2,2,3,Resale,,,,Flat,3508.77192982456,
4500000,1155,2,2,,Resale,,Semi-Furnished,,Individual House,3896.1038961039,
3200000,1005,2,2,,Resale,,,,Flat,3184.07960199005,
2800000,853,2,2,3,Resale,1,,0,Flat,3282.53223915592,
4400000,1325,2,2,,Resale,,Unfurnished,,Flat,3320.75471698113,
5600000,1350,3,2,2,Resale,,Unfurnished,,Flat,4148.14814814815,
11000000,1069,3,2,2,New Property,,Furnished,,Flat,10289.990645463,
6500000,1810,3,3,,Resale,,,,Flat,3591.16022099447,
27500000,2000,3,4,2,Resale,,,,Individual House,13750,
13000000,2535,4,4,,Resale,,Semi-Furnished,,Flat,5128.20512820513,
3300000,950,2,2,2,Resale,,,,Individual House,3473.68421052632,
8100000,1420,2,2,1,New Property,,,,Flat,5704.22535211268,
5200000,1000,2,2,1,Resale,100,,,Flat,5200,
3500000,1230,2,2,4,Resale,,,,Flat,2845.52845528455,
6900000,1484,3,2,,Resale,,Semi-Furnished,,Individual House,4649.59568733154,
3500000,995,2,2,3,Resale,1,Unfurnished,2,Flat,3517.58793969849,
9000000,1600,3,3,2,Resale,,Unfurnished,,Flat,5625,
13900000,2145,3,4,3,Resale,2,,3,Individual House,6480.18648018648,
7000000,985,2,2,2,Resale,,Semi-Furnished,,Flat,7106.59898477157,
12500000,1300,2,2,,Resale,,Unfurnished,,Flat,9615.38461538462,
